,cuid,pred_convert_30
22507,186727,0
22508,516187,0
22509,516188,0
22510,186837,0
22511,186840,0
22512,186890,0
22513,186893,0
22514,472769,0
22515,186909,0
22516,472774,0
22517,186954,0
22518,187010,0
22519,187011,0
22520,187022,0
22521,583212,0
22522,187195,0
22523,187232,0
22524,516221,0
22525,187255,0
22526,187268,0
22527,187281,0
22528,187292,0
22529,187312,0
22530,516226,0
22531,187347,0
22532,187387,0
22533,187388,0
22534,187391,0
22535,187397,0
22536,113040,0
22537,113042,0
22538,113068,0
22539,113114,0
22540,508102,0
22541,113152,0
22542,508107,0
22543,113178,0
22544,113197,0
22545,113213,0
22546,113287,0
22547,113296,0
22548,113305,0
22549,508124,0
22550,113348,0
22551,508129,0
22552,113400,0
22553,113407,0
22554,113431,0
22555,113452,0
22556,113480,0
22557,113497,0
22558,113534,1
22559,113538,1
22560,508144,1
22561,113553,0
22562,113557,1
22563,113567,0
22564,113584,0
22565,446558,0
22566,113758,0
22567,113790,0
22568,113791,0
22569,516296,0
22570,113832,0
22571,446582,0
22572,113936,0
22573,516303,0
22574,113991,0
22575,113994,0
22576,114055,0
22577,446620,0
22578,114110,0
22579,114113,0
22580,114142,0
22581,114149,0
22582,114175,0
22583,114193,0
22584,114265,0
22585,114300,0
22586,114315,0
22587,114320,0
22588,114334,0
22589,446654,0
22590,114368,0
22591,114418,0
22592,114459,0
22593,114516,0
22594,114517,0
22595,114539,0
22596,114545,0
22597,114563,0
22598,446706,0
22599,114595,0
22600,114603,0
22601,114604,0
22602,516357,0
22603,114716,0
22604,114719,0
22605,114746,0
22606,114751,0
22607,114756,0
22608,114787,0
22609,516363,0
22610,114793,0
22611,188461,0
22612,188467,0
22613,188482,0
22614,188562,0
22615,188565,0
22616,188624,0
22617,188629,0
22618,188641,0
22619,188644,0
22620,188649,0
22621,188668,0
22622,188673,0
22623,188687,0
22624,446777,1
22625,188701,0
22626,188717,0
22627,188780,0
22628,188816,0
22629,188838,0
22630,188841,0
22631,188860,0
22632,188889,0
22633,188908,0
22634,188909,0
22635,188953,0
22636,446843,0
22637,516396,0
22638,188993,0
22639,189001,0
22640,189005,0
22641,189026,0
22642,189031,0
22643,189046,0
22644,189049,0
22645,189054,0
22646,189064,0
22647,189085,0
22648,189095,0
22649,516404,0
22650,189122,0
22651,516407,0
22652,189135,0
22653,446917,0
22654,446919,0
22655,189142,0
22656,189143,0
22657,189151,0
22658,189172,0
22659,189200,0
22660,189207,0
22661,189231,0
22662,189239,0
22663,189275,0
22664,189292,0
22665,189300,0
22666,446963,0
22667,189368,0
22668,189371,0
22669,189373,0
22670,446974,0
22671,189388,0
22672,189389,0
22673,189415,0
22674,189420,0
22675,189424,0
22676,446986,0
22677,446989,0
22678,189489,0
22679,189492,0
22680,189512,0
22681,189532,0
22682,189539,0
22683,189545,0
22684,189556,1
22685,189577,0
22686,447002,0
22687,189591,0
22688,189604,0
22689,189638,0
22690,189645,0
22691,189649,0
22692,189694,0
22693,189751,0
22694,189783,0
22695,189810,0
22696,189833,0
22697,189859,0
22698,189873,0
22699,189882,0
22700,192795,0
22701,192814,0
22702,192839,1
22703,192912,0
22704,192951,0
22705,508395,0
22706,448709,0
22707,193006,0
22708,193010,0
22709,193022,0
22710,193053,0
22711,508404,0
22712,193113,0
22713,193151,0
22714,193154,0
22715,193238,0
22716,193269,0
22717,508416,0
22718,193367,0
22719,508426,0
22720,193484,0
22721,193491,0
22722,448780,0
22723,508437,0
22724,193573,0
22725,448807,0
22726,448813,0
22727,448815,0
22728,193728,0
22729,193733,0
22730,193744,0
22731,448837,0
22732,193755,0
22733,193781,0
22734,448853,0
22735,448875,0
22736,193851,0
22737,193867,0
22738,267561,0
22739,448918,0
22740,267601,0
22741,448953,0
22742,448973,1
22743,267730,0
22744,267748,0
22745,267750,0
22746,267795,0
22747,449016,0
22748,267867,0
22749,449021,0
22750,516601,0
22751,267888,0
22752,449050,0
22753,449053,0
22754,267944,0
22755,267945,0
22756,449054,0
22757,268002,0
22758,268006,0
22759,268065,0
22760,268076,0
22761,268082,0
22762,268103,0
22763,268154,0
22764,268161,0
22765,268172,0
22766,268177,0
22767,268226,0
22768,268227,0
22769,268237,0
22770,268247,0
22771,268249,0
22772,268262,0
22773,268274,0
22774,268290,0
22775,449152,0
22776,268379,0
22777,268390,0
22778,268396,0
22779,268446,0
22780,268462,0
22781,268481,0
22782,268485,0
22783,268514,0
22784,268518,0
22785,268519,0
22786,268520,0
22787,268548,0
22788,268572,0
22789,449199,0
22790,449210,0
22791,516638,0
22792,268697,0
22793,268702,0
22794,268743,0
22795,268757,1
22796,268815,0
22797,516650,0
22798,268977,0
22799,516661,0
22800,269133,0
22801,583256,0
22802,269173,0
22803,269199,1
22804,269250,0
22805,269277,0
22806,269294,0
22807,269310,0
22808,269392,0
22809,269422,0
22810,269429,0
22811,269464,0
22812,269470,0
22813,516674,0
22814,269497,0
22815,269541,0
22816,269559,0
22817,269589,0
22818,269615,0
22819,269659,0
22820,269671,0
22821,516683,0
22822,195494,0
22823,195515,0
22824,195525,0
22825,195553,0
22826,195557,0
22827,195572,0
22828,195615,0
22829,516980,0
22830,516982,0
22831,195667,0
22832,450292,0
22833,195672,0
22834,195702,0
22835,195705,0
22836,195770,0
22837,450308,0
22838,195900,0
22839,517004,0
22840,195944,0
22841,195957,1
22842,195959,0
22843,517010,0
22844,195993,0
22845,196030,0
22846,196040,0
22847,196063,0
22848,196108,0
22849,196118,0
22850,196163,0
22851,196168,0
22852,583271,0
22853,196178,0
22854,450367,0
22855,196212,0
22856,517026,0
22857,196219,0
22858,196312,0
22859,196331,0
22860,196344,0
22861,450408,0
22862,196382,1
22863,196388,0
22864,450427,0
22865,196445,0
22866,196449,0
22867,450437,0
22868,196470,0
22869,523582,0
22870,196513,1
22871,196515,0
22872,196531,0
22873,523590,0
22874,450461,0
22875,196539,0
22876,270242,0
22877,270249,0
22878,450518,0
22879,270324,0
22880,450526,0
22881,270346,0
22882,450534,0
22883,450543,0
22884,450568,0
22885,270462,0
22886,270464,0
22887,270490,0
22888,270512,0
22889,270513,0
22890,270529,0
22891,270536,0
22892,270589,0
22893,523612,0
22894,270600,0
22895,270612,0
22896,270626,0
22897,270627,0
22898,523616,0
22899,270668,0
22900,270684,0
22901,450680,0
22902,270741,0
22903,523625,0
22904,450707,0
22905,450709,0
22906,270800,0
22907,270821,0
22908,270833,0
22909,450740,0
22910,270944,0
22911,270951,0
22912,270964,0
22913,270983,0
22914,271002,0
22915,271008,0
22916,271070,0
22917,450788,0
22918,271114,0
22919,271119,0
22920,271161,0
22921,271176,0
22922,271211,0
22923,271272,0
22924,271292,0
22925,271297,0
22926,271300,0
22927,271340,0
22928,450846,0
22929,271353,0
22930,271364,0
22931,271420,0
22932,271460,0
22933,271474,0
22934,271481,0
22935,271515,1
22936,271521,0
22937,271542,0
22938,271592,0
22939,271607,0
22940,271632,0
22941,271678,0
22942,271696,0
22943,271755,0
22944,271756,0
22945,271788,0
22946,271800,0
22947,271841,0
22948,271883,1
22949,271915,0
22950,271940,0
22951,271985,1
22952,523677,0
22953,272053,0
22954,272066,0
22955,272166,0
22956,272187,0
22957,272237,0
22958,272247,0
22959,272264,0
22960,272320,0
22961,272329,0
22962,475991,0
22963,198303,0
22964,198388,0
22965,198390,0
22966,198391,0
22967,198411,0
22968,198483,0
22969,198524,0
22970,476032,0
22971,198617,0
22972,198620,0
22973,517281,0
22974,517286,0
22975,198768,0
22976,517289,0
22977,517290,1
22978,476070,0
22979,198849,0
22980,198894,0
22981,198908,0
22982,198915,0
22983,198960,0
22984,199000,0
22985,199069,0
22986,199080,0
22987,199158,0
22988,476129,0
22989,199184,0
22990,199205,0
22991,476147,0
22992,199216,0
22993,199236,0
22994,199238,0
22995,476168,0
22996,199288,0
22997,476207,0
22998,272996,0
22999,273005,0
23000,476215,0
23001,476217,0
23002,273029,0
23003,273032,0
23004,273042,0
23005,273052,0
23006,273101,0
23007,476242,0
23008,273111,0
23009,476264,0
23010,273177,0
23011,476276,0
23012,273261,0
23013,273297,0
23014,273330,0
23015,273363,0
23016,273412,0
23017,273413,0
23018,273438,0
23019,273474,0
23020,273484,0
23021,523820,0
23022,273501,0
23023,273532,0
23024,273534,0
23025,273539,0
23026,273541,0
23027,273575,0
23028,273578,0
23029,273586,0
23030,273598,0
23031,273619,0
23032,273630,0
23033,273631,0
23034,273642,0
23035,273661,0
23036,273690,0
23037,273703,0
23038,273722,0
23039,273723,0
23040,273731,1
23041,523835,0
23042,273739,0
23043,273743,0
23044,476456,0
23045,273807,0
23046,476477,0
23047,273812,0
23048,273841,0
23049,273845,0
23050,273904,0
23051,476493,0
23052,273972,0
23053,273975,0
23054,274028,0
23055,274057,0
23056,274095,0
23057,476520,0
23058,274109,0
23059,274133,0
23060,274136,0
23061,274156,0
23062,274184,0
23063,274187,0
23064,274202,0
23065,274214,0
23066,274222,0
23067,476547,0
23068,274249,0
23069,274266,0
23070,274267,0
23071,274269,0
23072,274319,0
23073,274333,0
23074,274358,0
23075,523865,0
23076,274374,0
23077,274396,0
23078,274445,0
23079,274469,0
23080,274519,0
23081,523878,0
23082,274549,0
23083,274594,0
23084,274627,0
23085,523889,0
23086,274682,0
23087,274712,0
23088,274739,0
23089,274794,0
23090,274860,0
23091,274896,0
23092,274909,0
23093,274924,1
23094,274944,0
23095,274981,0
23096,274984,0
23097,275018,0
23098,275020,0
23099,275031,0
23100,275035,0
23101,275057,0
23102,200906,0
23103,200908,0
23104,200969,0
23105,200996,0
23106,201006,0
23107,517541,0
23108,201119,0
23109,201123,0
23110,201128,0
23111,201144,0
23112,201164,0
23113,201174,0
23114,201191,1
23115,201211,0
23116,201212,0
23117,201220,0
23118,517562,1
23119,201299,0
23120,201321,0
23121,452043,0
23122,201364,0
23123,201434,0
23124,201441,0
23125,201446,0
23126,201476,0
23127,201527,1
23128,201540,0
23129,201541,0
23130,201556,0
23131,517597,0
23132,201690,0
23133,201695,0
23134,201704,0
23135,201721,0
23136,201733,0
23137,201743,0
23138,201746,0
23139,201795,0
23140,201812,0
23141,452169,0
23142,201902,0
23143,201919,0
23144,201922,0
23145,201947,0
23146,201976,0
23147,452189,0
23148,201999,0
23149,452193,0
23150,202001,0
23151,275670,0
23152,275690,0
23153,275731,0
23154,452234,0
23155,275813,0
23156,275824,0
23157,275830,0
23158,524019,0
23159,275847,0
23160,275884,0
23161,275896,0
23162,275904,0
23163,275910,0
23164,452308,0
23165,524029,0
23166,524032,0
23167,452324,0
23168,275939,0
23169,275948,0
23170,275963,0
23171,452344,0
23172,275993,0
23173,276049,0
23174,524045,0
23175,276083,0
23176,452367,0
23177,276154,0
23178,276180,0
23179,452398,0
23180,276201,0
23181,276225,0
23182,276234,0
23183,276245,0
23184,276247,0
23185,276250,0
23186,276258,0
23187,276317,0
23188,276335,0
23189,276350,0
23190,276355,0
23191,276366,0
23192,276377,0
23193,452445,0
23194,276380,0
23195,276381,0
23196,276429,0
23197,276451,0
23198,276464,0
23199,276494,0
23200,276526,0
23201,276545,0
23202,276547,0
23203,276558,0
23204,524076,0
23205,276623,1
23206,276647,0
23207,452493,0
23208,276683,0
23209,276758,0
23210,276780,0
23211,276786,0
23212,276803,0
23213,276824,0
23214,524092,0
23215,452518,0
23216,452521,0
23217,276888,0
23218,276914,0
23219,276949,0
23220,276970,0
23221,524098,0
23222,277005,0
23223,277026,0
23224,524105,0
23225,277101,0
23226,277112,0
23227,277152,0
23228,277156,0
23229,277160,0
23230,277178,0
23231,277196,0
23232,277223,0
23233,277311,0
23234,277354,0
23235,277355,0
23236,277388,0
23237,277427,0
23238,524121,0
23239,277431,0
23240,277441,0
23241,277462,0
23242,277485,0
23243,277493,0
23244,452614,0
23245,277506,0
23246,277538,0
23247,277613,0
23248,277648,0
23249,476610,0
23250,277665,0
23251,277715,0
23252,478113,0
23253,517812,0
23254,203641,0
23255,583343,0
23256,203678,1
23257,203706,0
23258,203720,0
23259,203796,0
23260,203823,0
23261,203839,0
23262,203907,0
23263,203988,0
23264,203993,0
23265,204004,0
23266,204019,0
23267,204030,0
23268,204031,0
23269,204071,0
23270,204078,0
23271,204134,0
23272,204136,0
23273,204151,0
23274,517853,0
23275,204166,1
23276,204170,0
23277,204264,0
23278,204274,0
23279,204283,1
23280,204305,0
23281,478228,0
23282,204373,0
23283,204380,0
23284,204403,0
23285,204407,0
23286,517872,0
23287,204416,0
23288,204436,0
23289,204447,0
23290,204515,0
23291,204535,0
23292,204542,0
23293,478267,0
23294,204545,0
23295,204622,0
23296,524224,0
23297,478310,0
23298,204668,0
23299,204676,0
23300,478314,0
23301,278377,0
23302,478334,0
23303,278382,0
23304,278393,0
23305,278395,0
23306,278490,0
23307,278501,0
23308,278511,0
23309,278515,0
23310,278552,0
23311,278555,0
23312,278573,0
23313,278587,0
23314,278609,0
23315,278612,0
23316,478460,0
23317,278660,0
23318,278663,0
23319,278701,0
23320,278757,0
23321,278803,0
23322,278832,0
23323,278850,0
23324,478516,0
23325,278893,0
23326,278903,0
23327,278912,0
23328,278934,0
23329,278960,0
23330,478551,0
23331,278993,0
23332,278995,0
23333,278997,0
23334,278999,0
23335,279001,0
23336,279036,0
23337,478566,0
23338,279054,0
23339,478585,0
23340,279124,1
23341,279129,1
23342,279166,0
23343,279169,0
23344,279175,0
23345,279223,0
23346,279228,0
23347,279268,0
23348,279270,0
23349,279306,0
23350,279334,0
23351,279338,0
23352,279345,0
23353,279388,0
23354,279401,0
23355,279403,0
23356,279405,0
23357,279406,0
23358,279430,0
23359,478649,0
23360,279481,0
23361,524286,0
23362,279556,0
23363,478667,0
23364,279577,0
23365,524296,0
23366,279718,0
23367,279745,0
23368,279761,0
23369,279840,0
23370,524316,0
23371,279863,0
23372,279895,0
23373,279968,0
23374,280041,0
23375,280082,0
23376,583357,0
23377,280110,0
23378,280117,0
23379,280149,0
23380,280185,0
23381,478767,1
23382,478768,0
23383,280222,0
23384,280238,0
23385,280247,0
23386,280260,0
23387,524341,0
23388,280262,0
23389,280268,0
23390,280288,0
23391,280294,0
23392,280315,0
23393,280326,0
23394,280331,0
23395,280394,0
23396,280412,0
23397,280455,0
23398,280472,0
23399,280482,0
23400,280488,0
23401,206361,0
23402,206380,0
23403,206383,0
23404,206385,0
23405,453597,0
23406,206428,0
23407,206430,0
23408,206470,0
23409,206479,0
23410,206496,0
23411,206500,0
23412,206503,0
23413,206504,0
23414,206520,0
23415,453610,0
23416,206602,0
23417,206606,0
23418,206638,0
23419,206650,1
23420,206657,0
23421,206679,1
23422,453621,0
23423,583372,0
23424,206705,1
23425,453628,0
23426,206756,0
23427,206770,0
23428,206788,0
23429,206815,0
23430,206823,0
23431,206874,0
23432,206909,0
23433,206923,0
23434,206974,0
23435,206981,1
23436,453661,0
23437,207008,0
23438,583376,0
23439,207045,0
23440,518127,0
23441,453670,0
23442,207122,0
23443,207160,0
23444,207188,0
23445,207197,0
23446,453700,0
23447,524423,0
23448,207273,0
23449,207279,0
23450,207301,0
23451,207313,0
23452,207322,0
23453,207354,0
23454,207419,0
23455,281087,0
23456,281112,0
23457,281116,0
23458,281180,0
23459,281181,0
23460,281182,0
23461,524443,0
23462,281217,0
23463,281228,0
23464,281277,0
23465,281278,0
23466,281293,0
23467,453819,0
23468,281304,0
23469,453848,0
23470,281385,0
23471,453877,0
23472,281436,0
23473,281499,0
23474,281501,0
23475,281520,0
23476,281524,0
23477,281550,0
23478,281565,0
23479,453950,0
23480,281595,0
23481,281598,0
23482,524476,0
23483,281624,0
23484,281630,0
23485,281642,0
23486,281655,0
23487,281687,0
23488,281750,0
23489,281775,1
23490,524482,0
23491,454010,0
23492,524484,0
23493,281792,0
23494,281796,0
23495,281831,0
23496,281850,0
23497,454045,0
23498,281871,0
23499,281882,0
23500,281911,0
23501,281914,0
23502,281956,0
23503,282002,0
23504,282013,0
23505,282070,0
23506,282120,0
23507,282129,0
23508,282142,0
23509,282161,0
23510,282185,0
23511,282187,0
23512,282227,0
23513,282229,0
23514,282233,0
23515,282251,0
23516,524505,0
23517,282318,0
23518,282340,0
23519,524507,1
23520,282368,0
23521,282384,0
23522,282395,0
23523,282411,0
23524,282418,0
23525,282444,0
23526,282458,0
23527,282463,0
23528,454176,0
23529,282581,0
23530,282587,0
23531,282608,0
23532,282632,0
23533,282649,0
23534,282659,0
23535,524529,0
23536,282702,0
23537,282715,0
23538,282771,0
23539,524538,0
23540,282801,0
23541,454226,0
23542,282872,0
23543,282886,0
23544,524548,0
23545,282939,0
23546,282964,0
23547,282985,1
23548,283014,0
23549,454255,0
23550,454259,0
23551,283060,0
23552,283098,0
23553,478781,0
23554,283133,0
23555,283160,0
23556,283168,0
23557,283185,0
23558,283194,0
23559,283199,0
23560,283217,0
23561,283227,0
23562,283250,0
23563,209155,0
23564,209162,1
23565,209171,0
23566,209181,0
23567,518376,0
23568,209197,0
23569,209258,0
23570,518382,0
23571,583391,0
23572,209338,0
23573,209365,0
23574,209400,0
23575,209410,0
23576,209462,0
23577,209622,1
23578,209662,0
23579,480352,0
23580,209710,0
23581,209718,0
23582,209760,0
23583,518417,0
23584,209820,0
23585,209845,0
23586,209876,0
23587,209927,0
23588,209951,0
23589,209975,0
23590,209990,0
23591,210020,0
23592,524649,0
23593,480433,0
23594,210055,0
23595,210066,0
23596,480453,0
23597,210086,0
23598,480479,0
23599,283789,0
23600,283802,1
23601,283818,0
23602,283823,0
23603,283838,0
23604,283845,0
23605,283853,0
23606,283880,0
23607,283944,0
23608,283972,0
23609,480574,0
23610,284027,0
23611,284030,0
23612,284054,0
23613,284078,0
23614,480632,0
23615,284165,0
23616,284174,0
23617,284175,0
23618,284188,0
23619,284189,0
23620,284194,0
23621,480650,0
23622,480651,0
23623,284223,0
23624,284227,0
23625,284246,0
23626,284265,0
23627,284275,0
23628,284338,0
23629,284353,0
23630,284364,0
23631,284371,0
23632,480706,0
23633,480710,0
23634,284431,0
23635,284441,0
23636,284447,0
23637,524695,0
23638,284453,0
23639,284465,0
23640,284467,0
23641,284498,0
23642,284515,0
23643,284524,0
23644,284543,0
23645,284592,0
23646,284595,0
23647,480740,0
23648,284618,0
23649,480747,0
23650,284631,0
23651,284646,0
23652,284689,0
23653,284696,0
23654,583399,0
23655,284756,0
23656,284772,0
23657,284819,0
23658,284835,0
23659,284867,0
23660,284890,0
23661,284894,0
23662,284896,1
23663,284912,0
23664,284947,0
23665,285044,0
23666,285057,0
23667,285076,0
23668,524710,0
23669,285089,0
23670,285103,0
23671,285143,0
23672,524714,0
23673,285160,0
23674,285283,0
23675,285295,0
23676,285312,0
23677,285461,0
23678,285519,0
23679,285527,0
23680,285555,0
23681,285579,0
23682,583405,0
23683,285593,0
23684,285599,0
23685,285630,0
23686,285701,0
23687,285712,0
23688,285743,0
23689,285746,0
23690,285768,0
23691,524739,0
23692,285799,0
23693,285818,0
23694,285828,0
23695,285836,0
23696,285842,0
23697,285869,0
23698,285881,1
23699,285902,0
23700,496297,0
23701,211812,1
23702,211813,0
23703,211897,1
23704,211908,0
23705,211931,0
23706,211961,0
23707,211992,0
23708,211993,0
23709,212001,0
23710,212032,0
23711,212044,0
23712,518678,0
23713,212131,0
23714,212152,0
23715,212230,0
23716,212253,0
23717,212255,0
23718,518693,0
23719,518701,0
23720,212374,0
23721,518703,1
23722,212436,0
23723,212474,0
23724,212528,0
23725,212542,0
23726,212573,0
23727,455402,0
23728,212627,0
23729,212630,0
23730,212700,0
23731,212713,0
23732,212721,0
23733,455437,0
23734,212736,1
23735,455445,0
23736,212809,0
23737,524844,0
23738,212832,0
23739,455478,0
23740,286526,0
23741,286532,0
23742,524851,0
23743,286558,0
23744,286568,0
23745,286571,0
23746,286604,0
23747,286605,0
23748,286629,0
23749,524860,0
23750,583417,0
23751,286645,0
23752,286663,0
23753,286681,0
23754,286721,0
23755,286740,0
23756,286747,0
23757,286835,0
23758,286849,0
23759,286881,0
23760,286897,0
23761,286904,0
23762,286907,0
23763,286912,0
23764,286927,0
23765,286931,0
23766,286941,0
23767,286974,0
23768,286976,0
23769,455685,0
23770,455707,0
23771,287059,0
23772,524892,0
23773,287133,0
23774,287135,0
23775,287137,0
23776,287140,0
23777,287185,0
23778,287192,0
23779,287245,0
23780,287251,0
23781,287254,0
23782,287266,0
23783,287286,0
23784,287287,0
23785,287338,0
23786,287354,0
23787,455769,0
23788,287407,0
23789,287414,0
23790,287436,0
23791,455793,0
23792,287472,0
23793,287486,0
23794,287493,0
23795,455806,0
23796,455807,0
23797,287545,0
23798,287592,0
23799,287603,0
23800,287616,0
23801,287654,0
23802,287667,0
23803,287670,0
23804,287679,0
23805,287686,0
23806,287695,0
23807,287721,0
23808,287726,0
23809,287740,0
23810,287770,0
23811,287830,0
23812,287896,0
23813,287941,0
23814,287980,0
23815,288006,0
23816,288025,0
23817,288032,0
23818,288086,0
23819,288103,0
23820,288111,0
23821,288129,0
23822,288166,0
23823,524950,0
23824,288287,0
23825,288306,0
23826,583427,0
23827,583429,0
23828,480956,0
23829,288379,0
23830,288390,0
23831,288398,0
23832,288423,0
23833,288436,0
23834,288451,0
23835,288463,0
23836,288476,1
23837,288515,0
23838,288552,0
23839,288575,0
23840,524961,0
23841,524962,0
23842,288589,0
23843,524963,0
23844,524965,0
23845,288638,0
23846,214379,0
23847,456964,0
23848,214459,0
23849,214512,0
23850,214525,0
23851,214546,0
23852,214553,0
23853,214557,0
23854,214560,0
23855,511075,0
23856,456999,0
23857,214783,0
23858,214803,0
23859,457029,0
23860,214903,0
23861,214913,0
23862,214925,0
23863,214969,0
23864,457044,0
23865,457054,0
23866,511115,0
23867,215129,0
23868,511120,0
23869,215219,0
23870,215221,0
23871,518722,0
23872,518725,0
23873,215246,0
23874,457131,0
23875,457132,0
23876,215334,0
23877,215341,0
23878,518731,0
23879,215361,1
23880,215379,0
23881,583444,0
23882,457147,0
23883,215413,0
23884,215425,0
23885,215432,0
23886,215439,0
23887,518742,0
23888,518748,0
23889,215485,0
23890,215507,0
23891,215523,0
23892,215530,0
23893,457212,0
23894,289276,0
23895,518760,0
23896,457241,0
23897,289284,0
23898,289294,0
23899,289300,0
23900,457254,0
23901,289319,0
23902,457262,0
23903,289337,0
23904,289338,0
23905,518768,0
23906,518770,0
23907,457291,0
23908,289400,0
23909,289404,0
23910,289481,0
23911,289489,0
23912,518782,0
23913,289556,0
23914,289562,0
23915,289576,0
23916,457370,0
23917,289618,0
23918,289620,0
23919,289655,0
23920,289713,0
23921,289719,0
23922,457403,0
23923,289765,0
23924,289794,0
23925,518799,0
23926,289819,0
23927,289842,0
23928,289917,0
23929,289948,0
23930,289959,0
23931,290002,0
23932,290006,0
23933,290059,0
23934,290068,0
23935,290078,0
23936,290083,0
23937,290102,0
23938,290114,0
23939,290130,0
23940,290153,0
23941,290177,0
23942,457519,0
23943,290196,0
23944,290199,0
23945,290205,0
23946,290209,0
23947,290246,0
23948,290408,0
23949,290471,0
23950,290502,0
23951,290504,0
23952,290551,0
23953,457571,0
23954,290565,0
23955,290573,0
23956,290726,0
23957,518843,0
23958,518846,0
23959,290823,0
23960,290907,0
23961,481473,0
23962,290951,0
23963,290961,0
23964,290964,0
23965,290995,0
23966,291001,0
23967,291057,0
23968,291062,0
23969,291066,0
23970,291079,0
23971,291113,0
23972,291123,0
23973,291179,0
23974,291180,0
23975,291193,0
23976,291194,0
23977,291213,0
23978,217026,0
23979,217037,0
23980,217038,0
23981,519171,0
23982,583455,0
23983,217219,0
23984,217240,0
23985,217276,0
23986,217299,0
23987,519193,0
23988,217315,0
23989,217323,0
23990,519198,0
23991,217362,0
23992,217369,0
23993,519206,0
23994,519208,0
23995,483002,0
23996,217428,0
23997,217442,0
23998,217444,0
23999,217481,0
24000,217534,0
24001,519222,0
24002,217584,0
24003,217591,0
24004,217632,0
24005,217654,0
24006,217658,0
24007,519227,0
24008,217670,0
24009,217682,0
24010,217697,0
24011,217703,0
24012,217777,0
24013,217792,0
24014,217800,0
24015,217814,0
24016,217821,0
24017,217847,0
24018,519246,0
24019,217973,0
24020,483086,1
24021,218026,0
24022,218043,1
24023,218068,0
24024,218071,0
24025,218077,0
24026,525239,0
24027,218141,0
24028,218163,0
24029,218202,0
24030,483141,0
24031,218226,0
24032,483149,0
24033,291925,0
24034,291929,0
24035,291948,0
24036,292014,0
24037,292023,0
24038,292030,0
24039,292043,0
24040,292052,0
24041,292060,0
24042,292063,0
24043,292065,0
24044,525257,0
24045,525258,0
24046,292085,0
24047,292103,0
24048,292125,1
24049,292134,0
24050,483261,0
24051,292214,0
24052,483264,0
24053,292220,0
24054,292223,0
24055,292240,0
24056,483281,0
24057,292294,0
24058,292311,0
24059,292334,0
24060,292364,0
24061,483333,0
24062,292394,0
24063,292407,0
24064,292409,0
24065,292439,0
24066,525290,0
24067,292498,0
24068,292510,0
24069,292515,0
24070,292536,0
24071,292552,0
24072,292556,0
24073,292564,0
24074,525296,0
24075,292614,0
24076,292632,0
24077,292649,0
24078,292658,0
24079,292698,0
24080,292732,0
24081,292763,0
24082,292771,0
24083,292816,0
24084,292822,0
24085,292915,0
24086,292939,0
24087,292955,0
24088,293012,0
24089,293016,0
24090,293027,0
24091,293031,0
24092,293038,0
24093,293049,0
24094,293053,0
24095,293087,0
24096,293135,0
24097,293176,0
24098,293193,0
24099,525323,0
24100,293229,0
24101,293235,0
24102,293243,0
24103,293256,0
24104,293262,0
24105,293301,0
24106,293302,0
24107,293329,0
24108,293438,0
24109,293451,0
24110,525333,0
24111,293481,0
24112,293500,0
24113,293512,0
24114,293535,0
24115,293564,0
24116,525335,0
24117,293621,0
24118,293640,0
24119,293689,0
24120,293779,0
24121,293835,0
24122,293879,0
24123,293883,0
24124,525354,0
24125,525355,0
24126,293897,0
24127,293910,0
24128,293923,1
24129,293927,0
24130,219904,0
24131,219910,0
24132,519453,0
24133,484664,0
24134,220115,0
24135,220152,0
24136,220173,0
24137,220176,0
24138,220180,0
24139,220196,0
24140,220214,0
24141,484679,0
24142,484686,0
24143,220284,0
24144,220315,0
24145,220374,0
24146,220375,0
24147,220438,0
24148,220444,0
24149,484709,0
24150,484714,0
24151,220482,0
24152,220497,0
24153,220513,0
24154,220635,0
24155,220647,0
24156,220653,0
24157,484758,0
24158,220684,0
24159,220710,0
24160,220750,0
24161,484782,0
24162,220784,0
24163,220800,0
24164,220803,0
24165,220805,0
24166,220827,0
24167,220840,0
24168,484808,0
24169,220867,0
24170,220884,0
24171,484824,0
24172,484827,0
24173,220907,0
24174,220960,1
24175,294626,0
24176,294628,0
24177,294629,0
24178,294648,0
24179,294663,0
24180,294717,0
24181,294725,0
24182,294738,0
24183,294760,0
24184,294773,0
24185,484923,0
24186,484924,0
24187,294807,0
24188,294823,0
24189,294825,0
24190,294828,0
24191,484942,0
24192,294847,0
24193,294851,0
24194,484965,0
24195,525501,0
24196,294907,0
24197,294911,0
24198,484982,0
24199,294934,0
24200,294937,0
24201,294954,0
24202,525508,0
24203,295010,0
24204,295025,0
24205,485010,0
24206,525512,0
24207,295056,0
24208,295072,0
24209,295098,0
24210,485028,0
24211,295115,0
24212,295147,0
24213,295173,0
24214,295185,0
24215,485047,0
24216,295207,0
24217,295217,0
24218,295252,0
24219,295264,0
24220,295311,0
24221,295318,0
24222,295337,0
24223,295344,1
24224,295354,0
24225,295373,0
24226,295387,0
24227,295415,0
24228,295461,0
24229,295464,0
24230,295482,0
24231,295490,0
24232,295491,0
24233,485104,0
24234,295508,0
24235,295520,0
24236,295545,0
24237,295553,0
24238,295554,0
24239,295573,0
24240,295602,0
24241,295609,0
24242,295611,0
24243,295641,0
24244,295642,0
24245,295670,0
24246,295680,0
24247,295686,0
24248,295704,0
24249,295707,0
24250,295746,0
24251,295786,0
24252,295815,0
24253,525547,0
24254,296078,0
